timestamp,job_id,stage,partition,dependency,state,exit_code,elapsed,node_list,log_path,submit_stdout,submit_stderr,queue_evidence,last_monitor_timestamp,sacct_exit_code,sacct_raw,terminal_accounted,attempt_role,retry_of,retry_reason
2026-07-25T14:11:02.072527+00:00,60589655,coarse,htzhulab,,COMPLETED,0:0,00:09:09,g1807htzh01,,60589655,,slurm_queue_snapshot_before_submit.txt,2026-07-25T15:05:49.232755+00:00,0,60589655|MoSAICF0|htzhulab|COMPLETED|0:0|00:09:09|g1807htzh01 || 60589655.batch|batch||COMPLETED|0:0|00:09:09|g1807htzh01 || 60589655.extern|extern||COMPLETED|0:0|00:09:09|g1807htzh01,true,,,
2026-07-25T14:11:02.072527+00:00,60589656,scar,htzhulab,afterok:60589655,COMPLETED,0:0,01:00:50,g1807htzh01,,60589656,,slurm_queue_snapshot_before_submit.txt,2026-07-25T15:05:49.232755+00:00,0,60589656|MoSAICF0|htzhulab|COMPLETED|0:0|01:00:50|g1807htzh01 || 60589656.batch|batch||COMPLETED|0:0|01:00:50|g1807htzh01 || 60589656.extern|extern||COMPLETED|0:0|01:00:50|g1807htzh01,true,,,
2026-07-25T14:11:02.072527+00:00,60589657,edema,htzhulab,afterok:60589655,COMPLETED,0:0,00:15:23,g1807htzh01,,60589657,,slurm_queue_snapshot_before_submit.txt,2026-07-25T15:05:49.232755+00:00,0,60589657|MoSAICF0|htzhulab|COMPLETED|0:0|00:15:23|g1807htzh01 || 60589657.batch|batch||COMPLETED|0:0|00:15:23|g1807htzh01 || 60589657.extern|extern||COMPLETED|0:0|00:15:24|g1807htzh01,true,,,
2026-07-25T14:11:02.072527+00:00,60589658,finalizer,htzhulab,afterany:60589656:60589657:60589655,FAILED,1:0,00:00:30,g1807htzh01,,60589658,,slurm_queue_snapshot_before_submit.txt,2026-07-25T15:05:49.232755+00:00,0,60589658|MoSAICF0Fin|htzhulab|FAILED|1:0|00:00:30|g1807htzh01 || 60589658.batch|batch||FAILED|1:0|00:00:30|g1807htzh01 || 60589658.extern|extern||COMPLETED|0:0|00:00:30|g1807htzh01,true,,,
2026-07-25T17:58:50.438493+00:00,60607636,finalizer,htzhulab,afterany:60589655:60589656:60589657:60589658,COMPLETED,0:0,00:01:15,g1807htzh01,,60607636,,same_scope_replacement_after_finalizer_geometry_writer_fix,,0,60607636|MoSAICF0Fin|htzhulab|COMPLETED|0:0|00:01:15|g1807htzh01 || 60607636.batch|batch||COMPLETED|0:0|00:01:15|g1807htzh01 || 60607636.extern|extern||COMPLETED|0:0|00:01:15|g1807htzh01,true,replacement_finalizer,60589658,inference_writer_xy_geometry_mismatch
