variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
late_fusion_no_dictionary,1,4.07088565826416,1.5484434366226196,1.0230309963226318,0.9854727983474731,0.0,1.0,"Case2022,Case3043",0.6426938306540251
late_fusion_no_dictionary,1,4.07088565826416,,,,,,,0.7907168567180634
late_fusion_no_dictionary,500,1.4775478839874268,0.22348064184188843,0.49184945225715637,0.5096604824066162,-0.0,1.0,"Case3027,Case2030",17.20038975775242
late_fusion_no_dictionary,1000,1.3920832872390747,0.4533385634422302,0.4463344216346741,0.3097510039806366,-0.0,0.5,"Case7001,Case2022",29.94209672138095
late_fusion_no_dictionary,1500,1.192229151725769,0.06427624821662903,0.4445335268974304,0.45708194375038147,-0.0,1.0,"Case2026,Case3032",41.706079103052616
late_fusion_no_dictionary,2000,1.4694756269454956,0.16639430820941925,0.5248751640319824,0.5171540975570679,-0.0,0.5,"Case8010,Case2015",54.095356749370694
late_fusion_no_dictionary,2500,1.2730271816253662,0.35611042380332947,0.36830833554267883,0.3649241030216217,-0.0,1.0,"Case3016,Case3020",66.58747833035886
late_fusion_no_dictionary,3000,1.0934827327728271,0.26814138889312744,0.37362173199653625,0.28959909081459045,-0.0,0.5,"Case2014,Case2005",78.9332882463932
late_fusion_no_dictionary,3500,1.2912009954452515,0.4039556384086609,0.3033849895000458,0.4018520712852478,-0.0,0.5,"Case3039,Case3033",91.50473578646779
late_fusion_no_dictionary,4000,1.1524720191955566,0.12869097292423248,0.440234899520874,0.38067618012428284,-0.0,0.5,"Case3025,Case8002",103.68184405751526
late_fusion_no_dictionary,4500,1.0932586193084717,0.20134735107421875,0.37047308683395386,0.3437976837158203,-0.0,1.0,"Case2015,Case2016",115.73858501203358
late_fusion_no_dictionary,5000,1.0828464031219482,0.11702664941549301,0.37488651275634766,0.39650893211364746,-0.0,0.5,"Case8030,Case3006",128.07318292930722
late_fusion_no_dictionary,5000,1.0828464031219482,,,,,,,128.2508207242936
late_fusion_no_dictionary,5500,0.8921861052513123,0.24706871807575226,0.18558917939662933,0.32452282309532166,-0.0,1.0,"Case3029,Case3037",140.86869603395462
late_fusion_no_dictionary,6000,0.9361491799354553,0.24696117639541626,0.3164275586605072,0.2377336472272873,-0.0,0.5,"Case3037,Case1018",153.2164856866002
late_fusion_no_dictionary,6500,0.9285889863967896,0.10828760266304016,0.24325039982795715,0.4061516523361206,-0.0,1.0,"Case3041,Case3043",165.53151573985815
late_fusion_no_dictionary,7000,0.8474847078323364,0.16012929379940033,0.2041306346654892,0.33997079730033875,-0.0,1.0,"Case3031,Case2015",178.04830404557288
late_fusion_no_dictionary,7500,1.4110910892486572,0.3594661355018616,0.3820297122001648,0.4558032751083374,-0.0,0.5,"Case1077,Case3041",190.32132689096034
late_fusion_no_dictionary,8000,1.5037933588027954,0.25260645151138306,0.5007042288780212,0.5001037120819092,-0.0,0.5,"Case1068,Case2021",202.32489334605634
late_fusion_no_dictionary,8500,1.3339767456054688,0.11600691825151443,0.467619925737381,0.5050081610679626,-0.0,0.5,"Case3006,Case8014",214.57672578655183
late_fusion_no_dictionary,9000,0.9846974611282349,0.391623854637146,0.49373891949653625,-0.0,-0.0,0.0,"Case1022,Case1076",226.5605994015932
late_fusion_no_dictionary,9500,1.4307785034179688,0.38833123445510864,0.41405901312828064,0.41931766271591187,-0.0,0.5,"Case3041,Case1032",238.7959396056831
late_fusion_no_dictionary,10000,1.157288908958435,0.16941213607788086,0.4245854318141937,0.3676125407218933,-0.0,0.5,"Case3014,Case8026",251.21554997377098
late_fusion_no_dictionary,10000,1.157288908958435,,,,,,,251.37220622226596
late_fusion_no_dictionary,10500,1.3959376811981201,0.200919970870018,0.5247812867164612,0.4341673254966736,-0.0,1.0,"Case2010,Case3032",263.58086330629885
late_fusion_no_dictionary,11000,1.7235738039016724,0.48949119448661804,0.40303799510002136,0.5768613815307617,-0.0,0.5,"Case1022,Case3001",275.6308548413217
late_fusion_no_dictionary,11500,1.0284299850463867,0.19635461270809174,0.3778153359889984,0.2909905016422272,-0.0,0.5,"Case3017,Case3029",288.22546851076186
late_fusion_no_dictionary,12000,0.6674936413764954,0.07401179522275925,0.49429506063461304,-0.0,-0.0,0.0,"Case8027,Case8032",300.6552699264139
late_fusion_no_dictionary,12500,1.0314055681228638,0.22060221433639526,0.28772684931755066,0.357649564743042,-0.0,1.0,"Case3037,Case2018",313.1478821076453
late_fusion_no_dictionary,13000,1.1653231382369995,0.19058391451835632,0.41011926531791687,0.37080076336860657,-0.0,0.5,"Case3014,Case8012",325.49235064536333
late_fusion_no_dictionary,13500,1.4341464042663574,0.22811448574066162,0.4630650281906128,0.5000016093254089,-0.0,0.5,"Case3031,Case1037",337.51785287447274
late_fusion_no_dictionary,14000,0.866506040096283,0.32614666223526,0.4497164785861969,-0.0,-0.0,0.0,"Case1036,Case8024",349.669345960021
late_fusion_no_dictionary,14500,0.7871683835983276,0.21262401342391968,0.4783937633037567,-0.0,-0.0,0.0,"Case3022,Case1028",362.02670849859715
late_fusion_no_dictionary,15000,1.0246868133544922,0.23945735394954681,0.3110673129558563,0.31633487343788147,-0.0,1.0,"Case2011,Case2011",374.3018672782928
late_fusion_no_dictionary,15000,1.0246868133544922,,,,,,,374.45795979723334
late_fusion_no_dictionary,15500,1.0463473796844482,0.2632075548171997,0.3280753493309021,0.29919862747192383,-0.0,1.0,"Case2014,Case3015",386.70840342342854
late_fusion_no_dictionary,16000,1.636033058166504,0.4895481765270233,0.5064741373062134,0.4138975739479065,-0.0,0.5,"Case2023,Case7004",398.99577805399895
late_fusion_no_dictionary,16500,0.7916327714920044,0.24891473352909088,0.45173153281211853,-0.0,-0.0,0.0,"Case1056,Case1019",410.81014988943934
late_fusion_no_dictionary,17000,1.1882145404815674,0.20207995176315308,0.41812556982040405,0.3722919225692749,-0.0,1.0,"Case2022,Case3014",421.7906873021275
late_fusion_no_dictionary,17500,0.9748212099075317,0.24510033428668976,0.15896333754062653,0.41416898369789124,-0.0,1.0,"Case3036,Case2021",432.3951423726976
late_fusion_no_dictionary,18000,1.6125869750976562,0.34948277473449707,0.5102807879447937,0.5002089142799377,-0.0,0.5,"Case1067,Case2029",442.7310720458627
late_fusion_no_dictionary,18500,1.5197752714157104,0.2261960208415985,0.513052225112915,0.5210191607475281,-0.0,0.5,"Case3001,Case1003",452.14871984533966
late_fusion_no_dictionary,19000,1.3266485929489136,0.12668292224407196,0.4581543505191803,0.5000025629997253,-0.0,0.5,"Case3018,Case3007",460.9099432453513
late_fusion_no_dictionary,19500,0.9345144033432007,0.10479842126369476,0.3441029191017151,0.3203362822532654,-0.0,1.0,"Case2026,Case3010",469.4885387085378
late_fusion_no_dictionary,20000,1.3346174955368042,0.2527027130126953,0.3665696084499359,0.4933928847312927,-0.0,0.5,"Case1015,Case3019",478.2505899257958
late_fusion_no_dictionary,20000,1.3346174955368042,,,,,,,478.3466566745192
late_fusion_no_dictionary,20500,1.2486642599105835,0.2107008844614029,0.4541938304901123,0.37892404198646545,-0.0,1.0,"Case3028,Case3030",486.87441036477685
late_fusion_no_dictionary,21000,1.3901976346969604,0.27710044384002686,0.4878540337085724,0.4053717851638794,-0.0,0.5,"Case2030,Case1001",495.67571128718555
late_fusion_no_dictionary,21500,1.6033170223236084,0.5116375088691711,0.4398013949394226,0.4334191083908081,-0.0,0.5,"Case1078,Case2013",504.47511854954064
late_fusion_no_dictionary,22000,1.1289682388305664,0.11455954611301422,0.46759647130966187,0.3485172986984253,-0.0,1.0,"Case3002,Case3002",513.2056931294501
