variant,step,task,expert_index,mean_weight,batch_cases
late_fusion_no_dictionary,1,control_no_retrieval,NA,NA,"Case2022,Case3043"
late_fusion_no_dictionary,500,control_no_retrieval,NA,NA,"Case3027,Case2030"
late_fusion_no_dictionary,1000,control_no_retrieval,NA,NA,"Case7001,Case2022"
late_fusion_no_dictionary,1500,control_no_retrieval,NA,NA,"Case2026,Case3032"
late_fusion_no_dictionary,2000,control_no_retrieval,NA,NA,"Case8010,Case2015"
late_fusion_no_dictionary,2500,control_no_retrieval,NA,NA,"Case3016,Case3020"
late_fusion_no_dictionary,3000,control_no_retrieval,NA,NA,"Case2014,Case2005"
late_fusion_no_dictionary,3500,control_no_retrieval,NA,NA,"Case3039,Case3033"
late_fusion_no_dictionary,4000,control_no_retrieval,NA,NA,"Case3025,Case8002"
late_fusion_no_dictionary,4500,control_no_retrieval,NA,NA,"Case2015,Case2016"
late_fusion_no_dictionary,5000,control_no_retrieval,NA,NA,"Case8030,Case3006"
late_fusion_no_dictionary,5500,control_no_retrieval,NA,NA,"Case3029,Case3037"
late_fusion_no_dictionary,6000,control_no_retrieval,NA,NA,"Case3037,Case1018"
late_fusion_no_dictionary,6500,control_no_retrieval,NA,NA,"Case3041,Case3043"
late_fusion_no_dictionary,7000,control_no_retrieval,NA,NA,"Case3031,Case2015"
late_fusion_no_dictionary,7500,control_no_retrieval,NA,NA,"Case1077,Case3041"
late_fusion_no_dictionary,8000,control_no_retrieval,NA,NA,"Case1068,Case2021"
late_fusion_no_dictionary,8500,control_no_retrieval,NA,NA,"Case3006,Case8014"
late_fusion_no_dictionary,9000,control_no_retrieval,NA,NA,"Case1022,Case1076"
late_fusion_no_dictionary,9500,control_no_retrieval,NA,NA,"Case3041,Case1032"
late_fusion_no_dictionary,10000,control_no_retrieval,NA,NA,"Case3014,Case8026"
late_fusion_no_dictionary,10500,control_no_retrieval,NA,NA,"Case2010,Case3032"
late_fusion_no_dictionary,11000,control_no_retrieval,NA,NA,"Case1022,Case3001"
late_fusion_no_dictionary,11500,control_no_retrieval,NA,NA,"Case3017,Case3029"
late_fusion_no_dictionary,12000,control_no_retrieval,NA,NA,"Case8027,Case8032"
late_fusion_no_dictionary,12500,control_no_retrieval,NA,NA,"Case3037,Case2018"
late_fusion_no_dictionary,13000,control_no_retrieval,NA,NA,"Case3014,Case8012"
late_fusion_no_dictionary,13500,control_no_retrieval,NA,NA,"Case3031,Case1037"
late_fusion_no_dictionary,14000,control_no_retrieval,NA,NA,"Case1036,Case8024"
late_fusion_no_dictionary,14500,control_no_retrieval,NA,NA,"Case3022,Case1028"
late_fusion_no_dictionary,15000,control_no_retrieval,NA,NA,"Case2011,Case2011"
late_fusion_no_dictionary,15500,control_no_retrieval,NA,NA,"Case2014,Case3015"
late_fusion_no_dictionary,16000,control_no_retrieval,NA,NA,"Case2023,Case7004"
late_fusion_no_dictionary,16500,control_no_retrieval,NA,NA,"Case1056,Case1019"
late_fusion_no_dictionary,17000,control_no_retrieval,NA,NA,"Case2022,Case3014"
late_fusion_no_dictionary,17500,control_no_retrieval,NA,NA,"Case3036,Case2021"
late_fusion_no_dictionary,18000,control_no_retrieval,NA,NA,"Case1067,Case2029"
late_fusion_no_dictionary,18500,control_no_retrieval,NA,NA,"Case3001,Case1003"
late_fusion_no_dictionary,19000,control_no_retrieval,NA,NA,"Case3018,Case3007"
late_fusion_no_dictionary,19500,control_no_retrieval,NA,NA,"Case2026,Case3010"
late_fusion_no_dictionary,20000,control_no_retrieval,NA,NA,"Case1015,Case3019"
late_fusion_no_dictionary,20500,control_no_retrieval,NA,NA,"Case3028,Case3030"
late_fusion_no_dictionary,21000,control_no_retrieval,NA,NA,"Case2030,Case1001"
late_fusion_no_dictionary,21500,control_no_retrieval,NA,NA,"Case1078,Case2013"
late_fusion_no_dictionary,22000,control_no_retrieval,NA,NA,"Case3002,Case3002"
late_fusion_no_dictionary,22500,control_no_retrieval,NA,NA,"Case3043,Case1034"
late_fusion_no_dictionary,23000,control_no_retrieval,NA,NA,"Case7008,Case3029"
late_fusion_no_dictionary,23500,control_no_retrieval,NA,NA,"Case2015,Case2034"
late_fusion_no_dictionary,24000,control_no_retrieval,NA,NA,"Case2019,Case2023"
late_fusion_no_dictionary,24500,control_no_retrieval,NA,NA,"Case2024,Case8026"
late_fusion_no_dictionary,25000,control_no_retrieval,NA,NA,"Case3032,Case3025"
late_fusion_no_dictionary,25500,control_no_retrieval,NA,NA,"Case1036,Case8026"
late_fusion_no_dictionary,26000,control_no_retrieval,NA,NA,"Case3010,Case3013"
late_fusion_no_dictionary,26500,control_no_retrieval,NA,NA,"Case3019,Case5006"
late_fusion_no_dictionary,27000,control_no_retrieval,NA,NA,"Case2021,Case1005"
late_fusion_no_dictionary,27500,control_no_retrieval,NA,NA,"Case3035,Case2025"
late_fusion_no_dictionary,28000,control_no_retrieval,NA,NA,"Case2035,Case3027"
late_fusion_no_dictionary,28500,control_no_retrieval,NA,NA,"Case1012,Case6008"
late_fusion_no_dictionary,29000,control_no_retrieval,NA,NA,"Case3032,Case2015"
late_fusion_no_dictionary,29500,control_no_retrieval,NA,NA,"Case3018,Case3032"
late_fusion_no_dictionary,30000,control_no_retrieval,NA,NA,"Case3043,Case3018"
late_fusion_no_dictionary,30500,control_no_retrieval,NA,NA,"Case2030,Case7010"
